Time	[NULL]	[Ins]	[InR]	[Ins_InR]	[Ins_InR_P]	[Ins_2_InR_P]	[cytoplasm_InR]	[cytoplasm_Ins_2_InR_P]	[cytoplasm_Ins_InR_P]	[InR_tot]	[InR_bound]	[InR_active]	[PTP1B]	[IRS1_TyrP_PI3K]	[PI345P3]	[PIP2]	[PI345P3_mol]	[PIP2_mol]	[Akt]	[Akt_P2]	[PKC]	[PKC_P]	[AS160]	[AS160_P]	[cytoplasm_GLUT4]	[cellsurface_GLUT4]	[PTEN]	[PP2A]	[extracellular_ROS]	[PTP1B_ox]	[PTP1B_plus_PTP1B_ox]	[PTEN_ox]	[PTEN_plus_PTEN_ox]	[ROS]	[GSH]	[GSSG]	[cytoplasm_SOD2]	[NOX_inact]	[NOX]	[NOX_deact]	[NOX_total]	[Mt]	[IRS1]	[IRS1_TyrP]	[IRS1_PolySerP]	[IRS1_TyrP_PolySerP]	[IRS_total]	[PI3K]	[JNK_P]	[IKK_P]	[JNK]	[JNK_plus_JNK_P]	[IKK]	[IKK_plus_IKK_P]	[DUSP]	[DUSP_ox]	[DUSP_plus_DUSP_ox]	[null]	[degr_Foxo1]	[cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0]	[nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0]	[dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0]	[cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1]	[nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1]	[dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1]	[cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0]	[nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0]	[dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0]	[cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1]	[nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1]	[dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1]	[cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0]	[nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0]	[dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0]	[cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1]	[nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1]	[dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1]	[cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0]	[nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0]	[dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0]	[cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1]	[nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1]	[dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1]	[cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0]	[nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0]	[dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0]	[cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1]	[nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1]	[dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1]	[cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0]	[nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0]	[dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0]	[cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1]	[nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1]	[dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1]	[cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0]	[nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0]	[dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0]	[cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1]	[nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1]	[dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1]	[cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0]	[nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0]	[dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0]	[cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1]	[nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1]	[dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1]	[Foxo1_Pa0_tot]	[Foxo1_Pa1_tot]	[Foxo1_Pd0_tot]	[Foxo1_Pd1_tot]	[Foxo1_Pe0_tot]	[Foxo1_Pe1_tot]	[Foxo1_pUb0_tot]	[Foxo1_pUb1_tot]	[cytoplasm_Foxo1_tot]	[nucleus_Foxo1_tot]	[dnabound_Foxo1_tot]	[Foxo1_all]	[nucleus_RNA_InR]	[cytoplasm_RNA_InR]	[nucleus_RNA_SOD2]	[cytoplasm_RNA_SOD2]	[E2F1]	[SGK]	[CDK2]	[AMPK]	[CBPP300]	[SIRT1]	[E3]	[USP7]	[SCF]	[Proteasome]
84	0	0	1.4226e+18	0	0	0	6.18139e+14	0	0	6.13612e+15	0	0	4.7332e+15	0	1.12372e+13	1.21706e+16	1.12372e+16	1.21706e+19	6.06061e+15	1.39737e-08	6.06061e+15	4.01929e-09	1.21212e+15	-0.000154775	5.56111e+15	1.28777e+17	6.04623e+15	3.0303e+16	0	1.3274e+15	6.06061e+15	1.43767e+13	6.06061e+15	1.01724e+11	5.81639e+12	2.44215e+11	2.7069e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.77668e+15	0	4.11957e+13	0	6.81787e+15	6.06061e+14	8.33705e+12	2.09816e+11	9.6136e+14	9.69697e+14	1.21002e+14	1.21212e+14	5.90698e+15	1.53623e+14	6.06061e+15	0	1.22359e+12	5.87033e+12	6.20509e+14	6.14794e+15	2.4124e+11	3.98159e+13	4.16013e+14	3.62696e+10	1.99264e+13	1.74788e+14	1.46983e+09	1.24107e+12	1.17401e+13	1.53028e+10	3.88764e+11	5.69078e+12	1.55388e+09	3.80454e+10	6.16638e+11	1.34303e+08	1.80093e+10	1.66999e+11	1.40009e+07	1.86044e+09	1.81926e+10	-4.91244e-06	-5.75003e-06	-2.24266e-05	-1.71093e-07	-2.66602e-07	-1.70672e-06	-9.96787e-08	-1.01749e-06	-1.46721e-06	-3.46215e-09	-4.29307e-08	-8.60168e-08	-4.55841e-09	-7.85151e-10	-1.56555e-08	-6.53621e-10	-7.81481e-11	-2.79722e-09	-1.03327e-10	-4.96116e-10	-1.04463e-09	-1.53801e-11	-6.26875e-11	-1.61984e-10	1.34748e+14	-1.10576e-05	1.34609e+14	1.38938e+11	1.31147e+14	3.60122e+12	1.26626e+14	8.12263e+12	1.22583e+13	4.10807e+13	8.14093e+13	1.34748e+14	1.51183e+15	1.79239e+12	5.94077e+15	7.04323e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
85	0	0	1.42299e+18	0	0	0	6.18319e+14	0	0	6.13781e+15	0	0	4.7346e+15	0	1.12372e+13	1.21706e+16	1.12372e+16	1.21706e+19	6.06061e+15	-1.499e-09	6.06061e+15	2.76957e-10	1.21212e+15	-0.000333144	5.56111e+15	1.28777e+17	6.04625e+15	3.0303e+16	0	1.326e+15	6.06061e+15	1.43573e+13	6.06061e+15	1.01592e+11	5.8167e+12	2.43911e+11	2.71043e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.78525e+15	0	4.11819e+13	0	6.82644e+15	6.06061e+14	8.33397e+12	2.09741e+11	9.61363e+14	9.69697e+14	1.21002e+14	1.21212e+14	5.90694e+15	1.53669e+14	6.06061e+15	0	1.24813e+12	5.8733e+12	6.20853e+14	6.15141e+15	2.43547e+11	4.02106e+13	4.20159e+14	3.62754e+10	1.99319e+13	1.74839e+14	1.48333e+09	1.253e+12	1.18538e+13	1.53077e+10	3.8887e+11	5.69246e+12	1.56188e+09	3.82982e+10	6.20614e+11	1.34302e+08	1.80097e+10	1.67004e+11	1.4065e+07	1.87132e+09	1.83033e+10	-1.11987e-05	-1.45825e-05	-8.37406e-05	-3.93372e-07	-7.30921e-07	-6.62804e-06	-2.29824e-07	-2.44605e-06	-4.2701e-06	-8.02382e-09	-1.05899e-07	-2.73988e-07	-1.06067e-08	-2.08647e-09	-6.5856e-08	-1.53023e-09	-2.23373e-10	-1.28254e-08	-2.44344e-10	-1.20417e-09	-3.24216e-09	-3.65234e-11	-1.54888e-10	-5.56215e-10	1.34898e+14	-2.57629e-05	1.34759e+14	1.39055e+11	1.31294e+14	3.6043e+12	1.26695e+14	8.20314e+12	1.22689e+13	4.11263e+13	8.15031e+13	1.34898e+14	1.51356e+15	1.79444e+12	5.94761e+15	7.05134e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
86	0	0	1.42338e+18	0	0	0	6.18501e+14	0	0	6.13951e+15	0	0	4.736e+15	0	1.12372e+13	1.21706e+16	1.12372e+16	1.21706e+19	6.06061e+15	-1.84504e-08	6.06061e+15	-3.64942e-09	1.21212e+15	-0.000583739	5.56111e+15	1.28777e+17	6.04627e+15	3.0303e+16	0	1.3246e+15	6.06061e+15	1.43379e+13	6.06061e+15	1.0146e+11	5.817e+12	2.43607e+11	2.71395e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.79383e+15	0	4.11663e+13	0	6.83499e+15	6.06061e+14	8.33054e+12	2.09657e+11	9.61366e+14	9.69697e+14	1.21002e+14	1.21212e+14	5.9069e+15	1.53706e+14	6.06061e+15	0	1.27291e+12	5.8763e+12	6.21198e+14	6.15488e+15	2.45844e+11	4.06034e+13	4.24286e+14	3.62798e+10	1.99365e+13	1.74882e+14	1.4967e+09	1.2648e+12	1.19663e+13	1.53118e+10	3.88957e+11	5.69387e+12	1.56976e+09	3.85477e+10	6.24537e+11	1.34289e+08	1.80084e+10	1.66992e+11	1.41273e+07	1.88195e+09	1.84116e+10	-1.99542e-05	-2.66966e-05	-0.000164776	-7.02755e-07	-1.36216e-06	-1.31285e-05	-4.11224e-07	-4.4246e-06	-8.07103e-06	-1.43816e-08	-1.92903e-07	-5.26969e-07	-1.90245e-08	-3.86335e-09	-1.31904e-07	-2.75095e-09	-4.20262e-10	-2.59795e-08	-4.40543e-10	-2.18807e-09	-6.21177e-09	-6.59836e-11	-2.8269e-10	-1.0845e-09	1.35048e+14	-4.61733e-05	1.34909e+14	1.39165e+11	1.31441e+14	3.60719e+12	1.26765e+14	8.28326e+12	1.22795e+13	4.11717e+13	8.15966e+13	1.35048e+14	1.51528e+15	1.79649e+12	5.95443e+15	7.05943e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
87	0	0	1.42378e+18	0	0	0	6.18682e+14	0	0	6.14121e+15	0	0	4.7374e+15	0	1.12371e+13	1.21706e+16	1.12371e+16	1.21706e+19	6.06061e+15	-2.2857e-08	6.06061e+15	-4.73661e-09	1.21212e+15	-0.000609467	5.56111e+15	1.28777e+17	6.04629e+15	3.0303e+16	0	1.32321e+15	6.06061e+15	1.43185e+13	6.06061e+15	1.01329e+11	5.8173e+12	2.43304e+11	2.71748e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.80239e+15	0	4.11489e+13	0	6.84354e+15	6.06061e+14	8.32676e+12	2.09564e+11	9.6137e+14	9.69697e+14	1.21003e+14	1.21212e+14	5.90687e+15	1.53734e+14	6.06061e+15	0	1.29792e+12	5.87932e+12	6.21543e+14	6.15836e+15	2.48131e+11	4.09943e+13	4.28392e+14	3.62828e+10	1.99402e+13	1.74916e+14	1.50993e+09	1.27647e+12	1.20776e+13	1.53152e+10	3.89027e+11	5.69501e+12	1.57752e+09	3.87941e+10	6.28409e+11	1.34265e+08	1.80054e+10	1.66966e+11	1.41879e+07	1.89233e+09	1.85174e+10	-2.09071e-05	-2.81405e-05	-0.000176135	-7.36742e-07	-1.4408e-06	-1.40511e-05	-4.32634e-07	-4.66521e-06	-8.58772e-06	-1.51363e-08	-2.03688e-07	-5.62562e-07	-2.00241e-08	-4.10489e-09	-1.41922e-07	-2.8969e-09	-4.47443e-10	-2.80135e-08	-4.65623e-10	-2.31859e-09	-6.64701e-09	-6.97823e-11	-2.99542e-10	-1.16424e-09	1.35197e+14	-4.84432e-05	1.35058e+14	1.39269e+11	1.31587e+14	3.60991e+12	1.26834e+14	8.36299e+12	1.22901e+13	4.1217e+13	8.16898e+13	1.35197e+14	1.517e+15	1.79852e+12	5.96122e+15	7.06749e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
88	0	0	1.42417e+18	0	0	0	6.18864e+14	0	0	6.14291e+15	0	0	4.7388e+15	0	1.12371e+13	1.21706e+16	1.12371e+16	1.21706e+19	6.06061e+15	-2.16766e-08	6.06061e+15	-4.54561e-09	1.21212e+15	-0.000543513	5.56111e+15	1.28777e+17	6.04631e+15	3.0303e+16	0	1.32181e+15	6.06061e+15	1.42992e+13	6.06061e+15	1.01197e+11	5.81761e+12	2.43001e+11	2.72101e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.81095e+15	0	4.11298e+13	0	6.85208e+15	6.06061e+14	8.32266e+12	2.09463e+11	9.61374e+14	9.69697e+14	1.21003e+14	1.21212e+14	5.90685e+15	1.53752e+14	6.06061e+15	0	1.32316e+12	5.88236e+12	6.21889e+14	6.16184e+15	2.50407e+11	4.13834e+13	4.3248e+14	3.62844e+10	1.9943e+13	1.74944e+14	1.52302e+09	1.28802e+12	1.21878e+13	1.5318e+10	3.8908e+11	5.6959e+12	1.58516e+09	3.90373e+10	6.32231e+11	1.34228e+08	1.80009e+10	1.66924e+11	1.42469e+07	1.90248e+09	1.86209e+10	-1.8668e-05	-2.51993e-05	-0.00015854	-6.58008e-07	-1.29158e-06	-1.26522e-05	-3.88458e-07	-4.19416e-06	-7.74797e-06	-1.35932e-08	-1.83215e-07	-5.08072e-07	-1.79833e-08	-3.70972e-09	-1.28573e-07	-2.60305e-09	-4.04344e-10	-2.54103e-08	-4.20474e-10	-2.09819e-09	-6.03199e-09	-6.30642e-11	-2.70904e-10	-1.058e-09	1.35346e+14	-4.32843e-05	1.35206e+14	1.39365e+11	1.31733e+14	3.61247e+12	1.26903e+14	8.44232e+12	1.23007e+13	4.12621e+13	8.17827e+13	1.35346e+14	1.51871e+15	1.80055e+12	5.96799e+15	7.07552e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
89	0	0	1.42456e+18	0	0	0	6.19046e+14	0	0	6.14462e+15	0	0	4.74019e+15	0	1.12371e+13	1.21706e+16	1.12371e+16	1.21706e+19	6.06061e+15	-1.90601e-08	6.06061e+15	-4.01269e-09	1.21212e+15	-0.000463303	5.56111e+15	1.28777e+17	6.04633e+15	3.0303e+16	0	1.32041e+15	6.06061e+15	1.42799e+13	6.06061e+15	1.01066e+11	5.81791e+12	2.42698e+11	2.72454e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.8195e+15	0	4.11091e+13	0	6.86061e+15	6.06061e+14	8.31825e+12	2.09354e+11	9.61379e+14	9.69697e+14	1.21003e+14	1.21212e+14	5.90684e+15	1.53762e+14	6.06061e+15	0	1.34862e+12	5.88542e+12	6.22235e+14	6.16532e+15	2.52673e+11	4.17707e+13	4.36548e+14	3.62847e+10	1.99451e+13	1.74964e+14	1.53598e+09	1.29946e+12	1.22968e+13	1.53201e+10	3.89117e+11	5.69655e+12	1.59269e+09	3.92775e+10	6.36004e+11	1.34181e+08	1.79948e+10	1.66869e+11	1.43042e+07	1.91239e+09	1.87221e+10	-1.59211e-05	-2.15328e-05	-0.000135797	-5.61263e-07	-1.10383e-06	-1.08355e-05	-3.33343e-07	-3.60369e-06	-6.66835e-06	-1.16657e-08	-1.57447e-07	-4.37341e-07	-1.54349e-08	-3.19608e-09	-1.10856e-07	-2.23584e-09	-3.48358e-10	-2.19312e-08	-3.63092e-10	-1.8149e-09	-5.22274e-09	-5.45096e-11	-2.34285e-10	-9.16952e-10	1.35494e+14	-3.69324e-05	1.35354e+14	1.39455e+11	1.31879e+14	3.61486e+12	1.26972e+14	8.52128e+12	1.23113e+13	4.13071e+13	8.18752e+13	1.35494e+14	1.52041e+15	1.80257e+12	5.97473e+15	7.08352e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
90	0	0	1.42496e+18	0	0	0	6.19229e+14	0	0	6.14633e+15	0	0	4.74159e+15	0	1.1237e+13	1.21706e+16	1.1237e+16	1.21706e+19	6.06061e+15	-1.28738e-08	6.06061e+15	-2.67156e-09	1.21212e+15	-0.00032511	5.56111e+15	1.28777e+17	6.04635e+15	3.0303e+16	0	1.31902e+15	6.06061e+15	1.42607e+13	6.06061e+15	1.00935e+11	5.81821e+12	2.42396e+11	2.72808e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.82805e+15	0	4.1087e+13	0	6.86913e+15	6.06061e+14	8.31354e+12	2.09237e+11	9.61383e+14	9.69697e+14	1.21003e+14	1.21212e+14	5.90684e+15	1.53764e+14	6.06061e+15	0	1.37432e+12	5.8885e+12	6.22581e+14	6.1688e+15	2.54929e+11	4.21561e+13	4.40597e+14	3.62838e+10	1.99463e+13	1.74977e+14	1.54881e+09	1.31077e+12	1.24047e+13	1.53216e+10	3.89139e+11	5.69698e+12	1.60011e+09	3.95146e+10	6.39728e+11	1.34123e+08	1.79874e+10	1.66801e+11	1.436e+07	1.92208e+09	1.8821e+10	-1.11573e-05	-1.50816e-05	-9.47124e-05	-3.93277e-07	-7.71494e-07	-7.54531e-06	-2.35586e-07	-2.54447e-06	-4.70016e-06	-8.24427e-09	-1.11103e-07	-3.07701e-07	-1.0905e-08	-2.25592e-09	-7.79403e-08	-1.57921e-09	-2.45509e-10	-1.53993e-08	-2.58567e-10	-1.29261e-09	-3.71003e-09	-3.88137e-11	-1.66721e-10	-6.50236e-10	1.35641e+14	-2.58809e-05	1.35502e+14	1.39539e+11	1.32024e+14	3.6171e+12	1.27042e+14	8.59985e+12	1.2322e+13	4.1352e+13	8.19674e+13	1.35641e+14	1.52211e+15	1.80459e+12	5.98145e+15	7.0915e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
91	0	0	1.42535e+18	0	0	0	6.19412e+14	0	0	6.14805e+15	0	0	4.74298e+15	0	1.1237e+13	1.21706e+16	1.1237e+16	1.21706e+19	6.06061e+15	-4.64841e-09	6.06061e+15	-8.67745e-10	1.21212e+15	-0.000156818	5.56111e+15	1.28777e+17	6.04636e+15	3.0303e+16	0	1.31763e+15	6.06061e+15	1.42415e+13	6.06061e+15	1.00804e+11	5.81851e+12	2.42094e+11	2.73162e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.83658e+15	0	4.10634e+13	0	6.87765e+15	6.06061e+14	8.30855e+12	2.09113e+11	9.61388e+14	9.69697e+14	1.21003e+14	1.21212e+14	5.90685e+15	1.53758e+14	6.06061e+15	0	1.40024e+12	5.8916e+12	6.22927e+14	6.17228e+15	2.57174e+11	4.25397e+13	4.44627e+14	3.62817e+10	1.99468e+13	1.74983e+14	1.56151e+09	1.32197e+12	1.25115e+13	1.53225e+10	3.89146e+11	5.69719e+12	1.60743e+09	3.97488e+10	6.43405e+11	1.34055e+08	1.79786e+10	1.6672e+11	1.44142e+07	1.93154e+09	1.89178e+10	-5.33902e-06	-7.16968e-06	-4.38526e-05	-1.87991e-07	-3.63092e-07	-3.471e-06	-1.15592e-07	-1.24525e-06	-2.26818e-06	-4.04255e-09	-5.41936e-08	-1.47154e-07	-5.34578e-09	-1.09802e-09	-3.69244e-08	-7.7431e-10	-1.18677e-10	-7.2659e-09	-1.29698e-10	-6.48556e-10	-1.8284e-09	-1.94861e-11	-8.34481e-11	-3.18408e-10	1.35789e+14	-1.23697e-05	1.35649e+14	1.39617e+11	1.32169e+14	3.61919e+12	1.27111e+14	8.67803e+12	1.23327e+13	4.13967e+13	8.20594e+13	1.35789e+14	1.5238e+15	1.80659e+12	5.98815e+15	7.09944e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
92	0	0	1.42575e+18	0	0	0	6.19595e+14	0	0	6.14977e+15	0	0	4.74437e+15	0	1.1237e+13	1.21706e+16	1.1237e+16	1.21706e+19	6.06061e+15	2.26726e-09	6.06061e+15	6.37264e-10	1.21212e+15	-1.43438e-05	5.56111e+15	1.28777e+17	6.04638e+15	3.0303e+16	0	1.31624e+15	6.06061e+15	1.42223e+13	6.06061e+15	1.00674e+11	5.81881e+12	2.41793e+11	2.73517e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.84512e+15	0	4.10384e+13	0	6.88615e+15	6.06061e+14	8.30329e+12	2.08982e+11	9.61394e+14	9.69697e+14	1.21003e+14	1.21212e+14	5.90686e+15	1.53745e+14	6.06061e+15	0	1.42639e+12	5.89471e+12	6.23274e+14	6.17576e+15	2.5941e+11	4.29215e+13	4.48638e+14	3.62785e+10	1.99466e+13	1.74983e+14	1.57407e+09	1.33305e+12	1.26171e+13	1.53229e+10	3.89139e+11	5.69719e+12	1.61464e+09	3.998e+10	6.47035e+11	1.33978e+08	1.79685e+10	1.66626e+11	1.4467e+07	1.94078e+09	1.90123e+10	-4.14319e-07	-4.69671e-07	-8.36295e-07	-1.42154e-08	-1.75911e-08	-2.69144e-08	-1.30538e-08	-1.37439e-07	-1.93371e-07	-4.5157e-10	-5.67195e-09	-1.02513e-08	-5.97971e-10	-1.0608e-10	-1.91209e-09	-8.78088e-11	-1.03265e-11	-3.34031e-10	-1.86718e-11	-9.34236e-11	-2.08244e-10	-2.85216e-12	-1.18472e-11	-3.32751e-11	1.35935e+14	-9.31031e-07	1.35796e+14	1.39689e+11	1.32314e+14	3.62114e+12	1.2718e+14	8.75584e+12	1.23433e+13	4.14412e+13	8.21509e+13	1.35935e+14	1.52549e+15	1.80859e+12	5.99482e+15	7.10736e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
93	0	0	1.42615e+18	0	0	0	6.19779e+14	0	0	6.15149e+15	0	0	4.74575e+15	0	1.12369e+13	1.21706e+16	1.12369e+16	1.21706e+19	6.06061e+15	4.23898e-09	6.06061e+15	1.01948e-09	1.21212e+15	4.15736e-05	5.56111e+15	1.28777e+17	6.0464e+15	3.0303e+16	0	1.31485e+15	6.06061e+15	1.42031e+13	6.06061e+15	1.00543e+11	5.81911e+12	2.41493e+11	2.73871e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.85364e+15	0	4.10121e+13	0	6.89465e+15	6.06061e+14	8.29778e+12	2.08845e+11	9.61399e+14	9.69697e+14	1.21003e+14	1.21212e+14	5.90688e+15	1.53724e+14	6.06061e+15	0	1.45276e+12	5.89784e+12	6.23621e+14	6.17924e+15	2.61635e+11	4.33015e+13	4.5263e+14	3.62743e+10	1.99458e+13	1.74977e+14	1.58651e+09	1.34402e+12	1.27217e+13	1.53227e+10	3.89119e+11	5.69699e+12	1.62174e+09	4.02084e+10	6.5062e+11	1.33892e+08	1.79571e+10	1.66522e+11	1.45183e+07	1.94982e+09	1.91048e+10	1.50054e-06	2.11387e-06	1.51977e-05	5.32966e-08	1.1399e-07	1.25003e-06	2.87503e-08	3.08203e-07	6.28731e-07	1.01205e-09	1.37763e-08	4.35088e-08	1.3311e-09	3.00277e-10	1.17247e-08	1.89276e-10	3.31328e-11	2.33773e-09	2.83385e-11	1.41828e-10	4.60656e-10	4.15737e-12	1.8079e-11	8.27464e-11	1.36082e+14	3.51128e-06	1.35942e+14	1.39756e+11	1.32459e+14	3.62295e+12	1.27249e+14	8.83327e+12	1.2354e+13	4.14856e+13	8.22422e+13	1.36082e+14	1.52717e+15	1.81059e+12	6.00147e+15	7.11525e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
94	0	0	1.42654e+18	0	0	0	6.19963e+14	0	0	6.15322e+15	0	0	4.74714e+15	0	1.12369e+13	1.21706e+16	1.12369e+16	1.21706e+19	6.06061e+15	8.10744e-09	6.06061e+15	1.84501e-09	1.21212e+15	0.000123054	5.56111e+15	1.28777e+17	6.04642e+15	3.0303e+16	0	1.31347e+15	6.06061e+15	1.4184e+13	6.06061e+15	1.00413e+11	5.81941e+12	2.41193e+11	2.74226e+15	6.06061e+12	0	0	6.06061e+12	3.0303e+12	6.86216e+15	0	4.09846e+13	0	6.90314e+15	6.06061e+14	8.29203e+12	2.08702e+11	9.61405e+14	9.69697e+14	1.21003e+14	1.21212e+14	5.90691e+15	1.53696e+14	6.06061e+15	0	1.47936e+12	5.90099e+12	6.23968e+14	6.18273e+15	2.6385e+11	4.36797e+13	4.56603e+14	3.6269e+10	1.99442e+13	1.74966e+14	1.59882e+09	1.35487e+12	1.28252e+13	1.53221e+10	3.89086e+11	5.69661e+12	1.62875e+09	4.0434e+10	6.5416e+11	1.33797e+08	1.79446e+10	1.66406e+11	1.45682e+07	1.95865e+09	1.91952e+10	4.31357e-06	5.9475e-06	3.97044e-05	1.52571e-07	3.1091e-07	3.20636e-06	8.90835e-08	9.58352e-07	1.84489e-06	3.1254e-09	4.22238e-08	1.23547e-07	4.122e-09	8.88777e-10	3.22538e-08	5.92141e-10	9.69723e-11	6.39164e-09	9.54101e-11	4.77814e-10	1.43641e-09	1.41964e-11	6.12131e-11	2.53914e-10	1.36228e+14	1.005e-05	1.36088e+14	1.39817e+11	1.32603e+14	3.62463e+12	1.27317e+14	8.91032e+12	1.23647e+13	4.15299e+13	8.23332e+13	1.36228e+14	1.52884e+15	1.81257e+12	6.00809e+15	7.12311e+12	1.81818e+13	0	0	0	6.06061e+11	6.06061e+13	0	6.06061e+13	6.06061e+13	6.06061e+13
