Time	[EGF]	[EGFR]	[EGF-EGFR]	[EGF-EGFR2]	[pEGF-EGFR2]	[cbl]	[Shc]	[pEGF-EGFR2-Shc]	[SHP]	[pEGF-EGFR2-SHP2]	[pEGF-EGFR2-pShc]	[pShc]	[pShc-SHP2]	[Grb2]	[pEGF-EGFR2-pShc-Grb2]	[pEGF-EGFR2-pShc-Grb2-SHP2]	[SOS]	[pEGF-EGFR2-pShc-Grb2-SOS]	[pEGF-EGFR2-pShc-Grb2-SOS-cbl]	[Grb2-SOS]	[pEGF-EGFR2-Grb2]	[pEGF-EGFR2-Grb2-SHP2]	[pEGF-EGFR2-Grb2-SOS]	[pEGF-EGFR2-Grb2-SOS-cbl]	[Ras-GDP]	[pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP]	[Ras-GTP]	[pEGF-EGFR2-Grb2-SOS-Ras-GDP]	[Ras-GAP]	[Ras-GTP-Ras-GAP]	[pEGF-EGFR2-Ras-GAP]	[pEGF-EGFR2-Ras-GAP-Ras-GTP]	[pEGF-EGFR2-Ras-GAP-SHP2]	[Raf1]	[Raf1-Ras-GTP]	[Raf1active]	[MEK]	[Raf1active-MEK]	[pMEK]	[Raf1active-pMEK]	[ppMEK]	[ERK]	[ppMEK-ERK]	[pERK]	[ppMEK-pERK]	[ppERK]	[Pase]	[Raf1active-Pase]	[Pase2]	[ppMEK-Pase2]	[pMEK-Pase2]	[Pase3]	[pERK-Pase3]	[ppERK-Pase3]	[ppERK-pEGF-EGFR2-pShc-Grb2-SOS]	[pSOS]	[ppERK-pEGF-EGFR2-Grb2-SOS]	[ProEGFR]	[pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn]	[EPn]	[pEGF-EGFR2-Grb2-SOS-cbl-EPn]	[pEGF-EGFR2-cbl]	[pEGF-EGFR2-cbl-EPn]	[PI3K]	[pEGF-EGFR2-PI3K]	[pEGF-EGFR2-pPI3K]	[pPI3K]	[TP4]	[TP4-pPI3K]	[TP4-PI3K]	[PIP2]	[pPI3K-PIP2]	[PIP3]	[Akt]	[Aktm]	[PDK1]	[Aktm-PDK1]	[pAktm-PDK1]	[pAktm]	[pAkt]	[pAkt-Takt]	[Akt-Takt]	[Takt]	[pAktm-Takt]	[Aktm-Takt]	[pAktm-PDK1-Takt]	[Aktm-PDK1-Takt]	[pAkt_total]	[pRaf1active]	[STAT3c]	[pEGF-EGFR2-STAT3c]	[pSTAT3c]	[pEGF-EGFR2-pSTAT3c]	[PP1]	[pSTAT3c-PP1]	[pSTAT3c-pSTAT3c-PP1]	[pSTAT3c-pSTAT3c]	[STAT3c-pSTAT3c]	[pSTAT3n-pSTAT3n]	[pSTAT3n]	[PP2]	[pSTAT3n-pSTAT3n-PP2]	[STAT3n-pSTAT3n]	[STAT3n]	[pSTAT3n-PP2]	[pEGF-EGFR2-STAT3c-cbl]	[pEGF-EGFR2-STAT3c-cbl-EPn]	[pEGF-EGFR2-PI3K-cbl]	[pEGF-EGFR2-PI3K-cbl-EPn]
90	3.07611e-08	0.654175	0.000529434	2.99256e-06	2.35586e-07	0.799053	0.997049	1.81101e-05	0.0999605	1.63221e-07	1.25835e-06	5.5196e-05	3.81762e-05	0.70647	3.58877e-06	9.83524e-07	0.00647533	2.24149e-05	3.23188e-05	0.290374	7.81468e-07	2.14169e-07	2.44612e-06	3.79345e-06	0.144935	0.00205777	0.0013197	0.000225269	0.0999568	4.31886e-05	8.34489e-09	3.60135e-12	9.13438e-10	0.497431	0.00141905	3.63155e-05	0.672949	2.78077e-05	0.00693521	3.4396e-07	1.95691e-05	0.399437	1.46051e-06	0.000554281	5.61603e-09	3.90281e-07	0.498915	0.00108511	0.0199332	6.32861e-06	6.04534e-05	0.00199341	6.58674e-06	5.7438e-09	6.96607e-11	3.54477e-11	7.6087e-12	0.637628	0.000721571	0.499093	8.54023e-05	2.65744e-06	6.55077e-05	0.199476	2.41646e-08	0.000508727	1.31493e-08	0.19999	4.26232e-09	9.61731e-06	0.5	5.77036e-09	8.51202e-09	0.0991458	2.18304e-09	0.0999996	2.28066e-10	2.20681e-08	2.20235e-09	1.1103e-07	1.06289e-07	0.000853562	0.099146	2.1284e-09	3.07563e-08	2.1307e-08	3.22665e-07	1.13232e-07	2.09168e-12	0.999942	1.03925e-07	8.04318e-06	1.96353e-11	0.49998	1.98714e-05	2.53677e-08	1.04778e-08	8.44018e-09	3.44164e-10	7.47751e-10	0.6	9.58385e-10	2.26062e-11	1.88019e-10	1.95957e-09	1.16615e-06	2.87444e-05	2.22212e-07	5.46057e-06
91	3.02983e-08	0.657355	0.000524004	2.94237e-06	2.31805e-07	0.799044	0.997049	1.7816e-05	0.0999611	1.60518e-07	1.23936e-06	5.43663e-05	3.75747e-05	0.706449	3.54098e-06	9.70381e-07	0.00645454	2.23421e-05	3.26184e-05	0.290393	7.71015e-07	2.11295e-07	2.43582e-06	3.82547e-06	0.14495	0.00205144	0.00131586	0.000224352	0.0999569	4.30633e-05	8.20371e-09	3.53004e-12	8.97911e-10	0.497439	0.001415	3.6212e-05	0.672855	2.77248e-05	0.0070274	3.47569e-07	2.00183e-05	0.399416	1.494e-06	0.000575613	5.96715e-09	4.21205e-07	0.498918	0.00108205	0.0199322	6.47697e-06	6.12792e-05	0.00199315	6.84466e-06	6.20658e-09	7.50237e-11	3.87905e-11	8.1865e-12	0.634448	0.000729325	0.499085	8.62406e-05	2.65747e-06	6.55222e-05	0.199475	2.38635e-08	0.000509365	1.29494e-08	0.19999	4.19525e-09	9.71141e-06	0.5	5.68256e-09	8.38137e-09	0.0991368	2.14943e-09	0.0999996	2.25067e-10	2.15812e-08	2.1517e-09	1.09446e-07	1.04773e-07	0.000862538	0.099137	2.07825e-09	3.08309e-08	2.0825e-08	3.23396e-07	1.11598e-07	2.05586e-12	0.999942	1.02263e-07	8.03711e-06	1.9297e-11	0.49998	1.98587e-05	2.54548e-08	1.05056e-08	8.43666e-09	3.47287e-10	7.64419e-10	0.6	9.68332e-10	2.28749e-11	1.92958e-10	2.00668e-09	1.16618e-06	2.8751e-05	2.22287e-07	5.46351e-06
92	2.9847e-08	0.66052	0.000518686	2.89366e-06	2.28136e-07	0.799035	0.997049	1.75306e-05	0.0999617	1.57897e-07	1.22092e-06	5.35657e-05	3.69949e-05	0.70643	3.4945e-06	9.57598e-07	0.0064352	2.22691e-05	3.29165e-05	0.290411	7.60842e-07	2.08498e-07	2.42553e-06	3.8573e-06	0.144966	0.00204508	0.001312	0.000223436	0.0999571	4.2937e-05	8.06689e-09	3.46088e-12	8.82865e-10	0.497446	0.00141092	3.61076e-05	0.672762	2.76413e-05	0.00711925	3.51127e-07	2.04687e-05	0.399394	1.52757e-06	0.000597396	6.33345e-09	4.54015e-07	0.498921	0.00107897	0.0199313	6.62577e-06	6.21018e-05	0.00199289	7.10811e-06	6.69808e-09	8.06956e-11	4.23867e-11	8.7969e-12	0.631284	0.000737041	0.499076	8.70741e-05	2.65747e-06	6.55352e-05	0.199474	2.35713e-08	0.000509993	1.27564e-08	0.19999	4.13058e-09	9.80548e-06	0.5	5.59784e-09	8.25533e-09	0.0991279	2.11701e-09	0.0999996	2.22175e-10	2.11152e-08	2.10325e-09	1.07876e-07	1.03269e-07	0.000871504	0.099128	2.03029e-09	3.0903e-08	2.03639e-08	3.24102e-07	1.0998e-07	2.02043e-12	0.999942	1.0065e-07	8.03088e-06	1.89686e-11	0.49998	1.98455e-05	2.55383e-08	1.05321e-08	8.4329e-09	3.50352e-10	7.81184e-10	0.6	9.78113e-10	2.31395e-11	1.9794e-10	2.05413e-09	1.16618e-06	2.87569e-05	2.22359e-07	5.46634e-06
93	2.94068e-08	0.663668	0.000513474	2.84635e-06	2.24574e-07	0.799026	0.997049	1.72537e-05	0.0999623	1.55354e-07	1.20302e-06	5.27926e-05	3.64356e-05	0.706412	3.44927e-06	9.45162e-07	0.00641723	2.21959e-05	3.3213e-05	0.290427	7.50937e-07	2.05774e-07	2.41527e-06	3.88893e-06	0.144981	0.0020387	0.00130811	0.000222521	0.0999572	4.28097e-05	7.93423e-09	3.39378e-12	8.6828e-10	0.497453	0.00140681	3.60024e-05	0.672669	2.75572e-05	0.00721077	3.54634e-07	2.09202e-05	0.399371	1.56122e-06	0.000619629	6.71526e-09	4.8879e-07	0.498924	0.00107586	0.0199303	6.77498e-06	6.29214e-05	0.00199262	7.37709e-06	7.21952e-09	8.66874e-11	4.62506e-11	9.44104e-12	0.628135	0.00074472	0.499068	8.79026e-05	2.65743e-06	6.55469e-05	0.199474	2.32878e-08	0.000510611	1.25702e-08	0.19999	4.06821e-09	9.8995e-06	0.5	5.51604e-09	8.13368e-09	0.0991189	2.08573e-09	0.0999996	2.19384e-10	2.06691e-08	2.05688e-09	1.06321e-07	1.01779e-07	0.000880458	0.0991191	1.98441e-09	3.09726e-08	1.99226e-08	3.24784e-07	1.08378e-07	1.9854e-12	0.999942	9.90836e-08	8.0245e-06	1.86496e-11	0.49998	1.9832e-05	2.5618e-08	1.05573e-08	8.4289e-09	3.5336e-10	7.98045e-10	0.6	9.87728e-10	2.34002e-11	2.02961e-10	2.10191e-09	1.16617e-06	2.87622e-05	2.22427e-07	5.46905e-06
94	2.89774e-08	0.666801	0.000508367	2.80039e-06	2.21115e-07	0.799017	0.997049	1.69848e-05	0.0999628	1.52887e-07	1.18563e-06	5.20458e-05	3.5896e-05	0.706395	3.40526e-06	9.33059e-07	0.00640051	2.21226e-05	3.35081e-05	0.290443	7.41291e-07	2.03123e-07	2.40503e-06	3.92038e-06	0.144997	0.00203231	0.00130419	0.000221608	0.0999573	4.26817e-05	7.80557e-09	3.32867e-12	8.54136e-10	0.497461	0.00140266	3.58964e-05	0.672577	2.74725e-05	0.00730194	3.58089e-07	2.13727e-05	0.399348	1.59494e-06	0.000642311	7.11287e-09	5.2561e-07	0.498927	0.00107272	0.0199293	6.92454e-06	6.37379e-05	0.00199234	7.65158e-06	7.77212e-09	9.30103e-11	5.03969e-11	1.01201e-11	0.625002	0.000752363	0.499059	8.87262e-05	2.65735e-06	6.55571e-05	0.199473	2.30125e-08	0.000511219	1.23902e-08	0.19999	4.00801e-09	9.99349e-06	0.5	5.43704e-09	8.01621e-09	0.09911	2.05552e-09	0.0999996	2.1669e-10	2.0242e-08	2.01251e-09	1.0478e-07	1.00302e-07	0.000889402	0.0991101	1.94052e-09	3.10399e-08	1.95002e-08	3.25445e-07	1.06793e-07	1.95079e-12	0.999942	9.75628e-08	8.01798e-06	1.83398e-11	0.49998	1.9818e-05	2.56942e-08	1.05812e-08	8.42467e-09	3.56312e-10	8.14996e-10	0.6	9.97177e-10	2.36567e-11	2.08022e-10	2.15e-09	1.16614e-06	2.87669e-05	2.22492e-07	5.47165e-06
95	2.85585e-08	0.669918	0.000503361	2.75574e-06	2.17754e-07	0.799008	0.997049	1.67236e-05	0.0999634	1.50491e-07	1.16872e-06	5.13241e-05	3.53751e-05	0.70638	3.3624e-06	9.21278e-07	0.00638497	2.20492e-05	3.38017e-05	0.290457	7.31895e-07	2.0054e-07	2.39481e-06	3.95163e-06	0.145012	0.0020259	0.00130024	0.000220696	0.0999574	4.25529e-05	7.68075e-09	3.26547e-12	8.40414e-10	0.497468	0.00139849	3.57897e-05	0.672484	2.73873e-05	0.00739277	3.61494e-07	2.1826e-05	0.399324	1.62872e-06	0.000665443	7.52661e-09	5.64555e-07	0.49893	0.00106957	0.0199284	7.07443e-06	6.45513e-05	0.00199206	7.93158e-06	8.35716e-09	9.96758e-11	5.48409e-11	1.08351e-11	0.621885	0.000759968	0.499051	8.95449e-05	2.65723e-06	6.55661e-05	0.199472	2.27451e-08	0.000511818	1.22164e-08	0.19999	3.94988e-09	1.00874e-05	0.5	5.36069e-09	7.90271e-09	0.0991011	2.02634e-09	0.0999996	2.14087e-10	1.98329e-08	1.97004e-09	1.03255e-07	9.88398e-08	0.000898335	0.0991012	1.8985e-09	3.1105e-08	1.90957e-08	3.26084e-07	1.05225e-07	1.91661e-12	0.999942	9.60853e-08	8.01132e-06	1.80387e-11	0.49998	1.98035e-05	2.57669e-08	1.06037e-08	8.42021e-09	3.59206e-10	8.32035e-10	0.6	1.00646e-09	2.39092e-11	2.13121e-10	2.1984e-09	1.1661e-06	2.87711e-05	2.22554e-07	5.47414e-06
96	2.81496e-08	0.67302	0.000498452	2.71234e-06	2.14487e-07	0.799	0.99705	1.64699e-05	0.0999639	1.48165e-07	1.15229e-06	5.06264e-05	3.4872e-05	0.706365	3.32067e-06	9.09805e-07	0.00637052	2.19757e-05	3.40938e-05	0.29047	7.2274e-07	1.98023e-07	2.38461e-06	3.98269e-06	0.145028	0.00201947	0.00129628	0.000219786	0.0999576	4.24233e-05	7.5596e-09	3.20409e-12	8.27098e-10	0.497476	0.0013943	3.56823e-05	0.672393	2.73016e-05	0.00748326	3.64849e-07	2.22802e-05	0.3993	1.66254e-06	0.000689023	7.95677e-09	6.05709e-07	0.498934	0.00106639	0.0199274	7.22459e-06	6.53616e-05	0.00199177	8.21708e-06	8.9759e-09	1.06695e-10	5.95984e-11	1.15873e-11	0.618783	0.000767537	0.499042	9.03587e-05	2.65707e-06	6.55737e-05	0.199472	2.24853e-08	0.000512408	1.20483e-08	0.19999	3.89373e-09	1.01814e-05	0.5	5.28687e-09	7.79301e-09	0.0990921	1.99814e-09	0.0999996	2.11571e-10	1.94409e-08	1.92936e-09	1.01746e-07	9.73925e-08	0.000907258	0.0990923	1.85829e-09	3.1168e-08	1.87082e-08	3.26702e-07	1.03675e-07	1.88287e-12	0.999942	9.46495e-08	8.00453e-06	1.7746e-11	0.49998	1.97887e-05	2.58362e-08	1.06251e-08	8.41553e-09	3.62044e-10	8.49158e-10	0.6	1.01558e-09	2.41576e-11	2.18257e-10	2.24709e-09	1.16604e-06	2.87746e-05	2.22613e-07	5.47653e-06
97	2.77504e-08	0.676106	0.000493639	2.67014e-06	2.11312e-07	0.798991	0.99705	1.62233e-05	0.0999644	1.45905e-07	1.13631e-06	4.99515e-05	3.43859e-05	0.706352	3.28002e-06	8.98629e-07	0.00635708	2.19021e-05	3.43844e-05	0.290482	7.13815e-07	1.9557e-07	2.37444e-06	4.01356e-06	0.145043	0.00201302	0.0012923	0.000218878	0.0999577	4.22931e-05	7.44198e-09	3.14447e-12	8.14171e-10	0.497484	0.00139008	3.55743e-05	0.672301	2.72154e-05	0.0075734	3.68153e-07	2.27349e-05	0.399276	1.69641e-06	0.000713051	8.40365e-09	6.49156e-07	0.498937	0.00106319	0.0199265	7.375e-06	6.61687e-05	0.00199148	8.50805e-06	9.62964e-09	1.1408e-10	6.46857e-11	1.23779e-11	0.615697	0.000775068	0.499034	9.11677e-05	2.65688e-06	6.55801e-05	0.199471	2.22329e-08	0.000512989	1.18857e-08	0.19999	3.83946e-09	1.02752e-05	0.5	5.21548e-09	7.68693e-09	0.0990832	1.97086e-09	0.0999996	2.09139e-10	1.90653e-08	1.89041e-09	1.00254e-07	9.59607e-08	0.000916169	0.0990834	1.81977e-09	3.12289e-08	1.8337e-08	3.27301e-07	1.02144e-07	1.84959e-12	0.999942	9.32537e-08	7.99761e-06	1.74613e-11	0.49998	1.97735e-05	2.59021e-08	1.06452e-08	8.41064e-09	3.64826e-10	8.66362e-10	0.6	1.02453e-09	2.44019e-11	2.23429e-10	2.29608e-09	1.16596e-06	2.87776e-05	2.22669e-07	5.47882e-06
98	2.73607e-08	0.679177	0.000488919	2.6291e-06	2.08224e-07	0.798982	0.99705	1.59835e-05	0.0999649	1.43709e-07	1.12077e-06	4.92984e-05	3.39159e-05	0.70634	3.24041e-06	8.8774e-07	0.00634459	2.18284e-05	3.46735e-05	0.290493	7.05115e-07	1.93179e-07	2.3643e-06	4.04424e-06	0.145059	0.00200657	0.00128829	0.000217972	0.0999578	4.21623e-05	7.32774e-09	3.08655e-12	8.01617e-10	0.497491	0.00138584	3.54657e-05	0.67221	2.71289e-05	0.00766319	3.71408e-07	2.31902e-05	0.399251	1.73032e-06	0.000737525	8.86752e-09	6.94979e-07	0.49894	0.00105998	0.0199255	7.52562e-06	6.69727e-05	0.00199119	8.80448e-06	1.03197e-08	1.21841e-10	7.01195e-11	1.32079e-11	0.612626	0.000782563	0.499026	9.19719e-05	2.65665e-06	6.55853e-05	0.19947	2.19874e-08	0.000513561	1.17283e-08	0.19999	3.78698e-09	1.03691e-05	0.5	5.14639e-09	7.5843e-09	0.0990743	1.94448e-09	0.0999996	2.06786e-10	1.87052e-08	1.85308e-09	9.87787e-08	9.45449e-08	0.00092507	0.0990745	1.78289e-09	3.12879e-08	1.79813e-08	3.27882e-07	1.00632e-07	1.81676e-12	0.999942	9.18964e-08	7.99056e-06	1.71844e-11	0.49998	1.9758e-05	2.59648e-08	1.06641e-08	8.40555e-09	3.67551e-10	8.83644e-10	0.6	1.03331e-09	2.46421e-11	2.28636e-10	2.34533e-09	1.16587e-06	2.87801e-05	2.22722e-07	5.481e-06
99	2.69801e-08	0.682232	0.000484288	2.58917e-06	2.0522e-07	0.798974	0.99705	1.57504e-05	0.0999653	1.41575e-07	1.10564e-06	4.86663e-05	3.34615e-05	0.706328	3.20179e-06	8.77127e-07	0.00633297	2.17546e-05	3.49611e-05	0.290504	6.96629e-07	1.90847e-07	2.35418e-06	4.07473e-06	0.145075	0.0020001	0.00128427	0.000217068	0.099958	4.20309e-05	7.21675e-09	3.03025e-12	7.89422e-10	0.497499	0.00138157	3.53566e-05	0.672119	2.70419e-05	0.00775264	3.74613e-07	2.36459e-05	0.399226	1.76425e-06	0.000762443	9.34868e-09	7.43267e-07	0.498943	0.00105675	0.0199245	7.6764e-06	6.77736e-05	0.00199088	9.10635e-06	1.10474e-08	1.29991e-10	7.59172e-11	1.40785e-11	0.609571	0.00079002	0.499017	9.27712e-05	2.65638e-06	6.55892e-05	0.19947	2.17488e-08	0.000514126	1.1576e-08	0.19999	3.73621e-09	1.04629e-05	0.5	5.0795e-09	7.48496e-09	0.0990654	1.91895e-09	0.0999996	2.0451e-10	1.836e-08	1.81732e-09	9.73211e-08	9.31455e-08	0.00093396	0.0990656	1.74755e-09	3.13451e-08	1.76403e-08	3.28444e-07	9.91384e-08	1.78441e-12	0.999942	9.0576e-08	7.9834e-06	1.6915e-11	0.49998	1.97421e-05	2.60242e-08	1.06819e-08	8.40025e-09	3.7022e-10	9.00999e-10	0.6	1.04193e-09	2.48782e-11	2.33875e-10	2.39486e-09	1.16576e-06	2.8782e-05	2.22772e-07	5.48309e-06
100	2.66083e-08	0.685273	0.000479744	2.55032e-06	2.02297e-07	0.798965	0.99705	1.55235e-05	0.0999658	1.39499e-07	1.09091e-06	4.80541e-05	3.30218e-05	0.706317	3.16414e-06	8.66779e-07	0.00632217	2.16807e-05	3.52473e-05	0.290514	6.88351e-07	1.88572e-07	2.34408e-06	4.10504e-06	0.145091	0.00199363	0.00128024	0.000216166	0.0999581	4.1899e-05	7.10888e-09	2.97552e-12	7.77572e-10	0.497507	0.00137729	3.5247e-05	0.672029	2.69546e-05	0.00784173	3.7777e-07	2.41019e-05	0.3992	1.7982e-06	0.000787805	9.8474e-09	7.94106e-07	0.498947	0.0010535	0.0199236	7.82732e-06	6.85713e-05	0.00199057	9.41365e-06	1.18142e-08	1.3854e-10	8.20965e-11	1.49909e-11	0.606531	0.000797441	0.499009	9.35657e-05	2.65609e-06	6.55921e-05	0.199469	2.15166e-08	0.000514682	1.14285e-08	0.199989	3.68707e-09	1.05567e-05	0.5	5.01472e-09	7.38878e-09	0.0990566	1.89423e-09	0.0999996	2.02306e-10	1.80288e-08	1.78303e-09	9.58812e-08	9.17628e-08	0.000942839	0.0990567	1.71368e-09	3.14004e-08	1.73133e-08	3.28989e-07	9.76642e-08	1.75252e-12	0.999942	8.92913e-08	7.97611e-06	1.66528e-11	0.49998	1.97258e-05	2.60804e-08	1.06985e-08	8.39477e-09	3.72834e-10	9.18426e-10	0.6	1.05038e-09	2.51102e-11	2.39147e-10	2.44464e-09	1.16564e-06	2.87835e-05	2.22819e-07	5.48509e-06
